2005-01-03, Steady Climb, SP500: +nan%, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, PrevState: None, Score: 2
2017-05-26, Steady Climb, SP500: +1.43%, RSI: 56.4, VIX: 9.81, ATR: 0.0032, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-05-30, Steady Climb, SP500: +0.79%, RSI: 56.2, VIX: 10.38, ATR: 0.0025, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-05-31, Steady Climb, SP500: +0.56%, RSI: 54.7, VIX: 10.41, ATR: 0.0017, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-06-01, Steady Climb, SP500: +1.07%, RSI: 62.6, VIX: 9.89, ATR: 0.0005, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-06-02, Steady Climb, SP500: +0.99%, RSI: 66.4, VIX: 9.75, ATR: 0.0011, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-06-05, Steady Climb, SP500: +0.84%, RSI: 62.2, VIX: 10.07, ATR: 0.0026, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-06-06, Steady Climb, SP500: +0.68%, RSI: 60.0, VIX: 10.45, ATR: 0.0030, BBW: 0.04, PrevState: Steady Climb, Score: 10
2017-06-07, Steady Climb, SP500: +0.88%, RSI: 86.7, VIX: 10.39, ATR: 0.0017, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-06-08, Trend Pullback, SP500: +0.15%, RSI: 85.6, VIX: 10.16, ATR: -0.0001, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-06-09, Steady Climb, SP500: -0.30%, RSI: 80.7, VIX: 10.70, ATR: -0.0006, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-06-12, Trend Pullback, SP500: -0.28%, RSI: 74.7, VIX: 11.46, ATR: -0.0002, BBW: 0.04, PrevState: Steady Climb, Score: 10
2017-06-13, Steady Climb, SP500: +0.45%, RSI: 76.8, VIX: 10.42, ATR: -0.0001, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-06-14, Trend Pullback, SP500: +0.20%, RSI: 72.4, VIX: 10.64, ATR: 0.0004, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-06-15, Steady Climb, SP500: -0.05%, RSI: 62.5, VIX: 10.90, ATR: 0.0007, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2017-06-16, Steady Climb, SP500: +0.06%, RSI: 62.5, VIX: 10.38, ATR: 0.0004, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-06-19, Steady Climb, SP500: +0.99%, RSI: 73.4, VIX: 10.37, ATR: -0.0000, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-06-20, Steady Climb, SP500: -0.14%, RSI: 62.3, VIX: 10.86, ATR: 0.0009, BBW: 0.02, PrevState: Steady Climb, Score: 8
2017-06-21, Trend Pullback, SP500: -0.09%, RSI: 53.3, VIX: 10.75, ATR: 0.0008, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-06-22, Steady Climb, SP500: +0.08%, RSI: 47.0, VIX: 10.48, ATR: 0.0004, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2017-06-23, Trend Pullback, SP500: +0.21%, RSI: 51.4, VIX: 10.02, ATR: -0.0006, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-06-26, Steady Climb, SP500: -0.59%, RSI: 56.7, VIX: 9.90, ATR: -0.0013, BBW: 0.01, PrevState: Trend Pullback, Score: 8
2017-06-27, Trend Pullback, SP500: -0.72%, RSI: 42.2, VIX: 11.06, ATR: 0.0003, BBW: 0.01, PrevState: Steady Climb, Score: 10
2017-06-28, Steady Climb, SP500: +0.21%, RSI: 53.2, VIX: 10.03, ATR: -0.0011, BBW: 0.01, PrevState: Trend Pullback, Score: 8
2017-06-29, Trend Pullback, SP500: -0.61%, RSI: 45.3, VIX: 11.44, ATR: -0.0003, BBW: 0.01, PrevState: Steady Climb, Score: 12
2017-06-30, Steady Climb, SP500: -0.61%, RSI: 47.7, VIX: 11.18, ATR: -0.0015, BBW: 0.01, PrevState: Trend Pullback, Score: 6
2017-07-03, Trend Pullback, SP500: -0.41%, RSI: 45.4, VIX: 11.22, ATR: -0.0013, BBW: 0.01, PrevState: Steady Climb, Score: 12
2017-07-05, Steady Climb, SP500: +0.54%, RSI: 47.8, VIX: 11.07, ATR: 0.0001, BBW: 0.01, PrevState: Trend Pullback, Score: 8
2017-07-06, Trend Pullback, SP500: -1.27%, RSI: 42.0, VIX: 12.54, ATR: -0.0003, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-07-07, Steady Climb, SP500: +0.23%, RSI: 47.5, VIX: 11.19, ATR: -0.0004, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2017-07-10, Trend Pullback, SP500: +0.17%, RSI: 40.6, VIX: 11.11, ATR: -0.0006, BBW: 0.02, PrevState: Steady Climb, Score: 8
2017-07-11, Steady Climb, SP500: -0.14%, RSI: 45.4, VIX: 10.89, ATR: -0.0004, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2017-07-12, Trend Pullback, SP500: +0.44%, RSI: 52.7, VIX: 10.30, ATR: 0.0001, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-07-13, Steady Climb, SP500: +1.58%, RSI: 54.6, VIX: 9.90, ATR: 0.0028, BBW: 0.02, PrevState: Trend Pullback, Score: 12
2017-07-14, Steady Climb, SP500: +1.41%, RSI: 56.9, VIX: 9.51, ATR: 0.0025, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-07-17, Steady Climb, SP500: +1.31%, RSI: 56.6, VIX: 9.82, ATR: 0.0035, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-07-18, Steady Climb, SP500: +1.45%, RSI: 65.5, VIX: 9.89, ATR: 0.0034, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-07-19, Steady Climb, SP500: +1.25%, RSI: 63.3, VIX: 9.79, ATR: 0.0019, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-07-20, Steady Climb, SP500: +1.05%, RSI: 75.8, VIX: 9.58, ATR: 0.0022, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-07-21, Steady Climb, SP500: +0.54%, RSI: 74.2, VIX: 9.36, ATR: 0.0017, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-07-24, Trend Pullback, SP500: +0.44%, RSI: 70.8, VIX: 9.43, ATR: 0.0016, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-07-25, Steady Climb, SP500: +0.67%, RSI: 71.8, VIX: 9.43, ATR: 0.0007, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2017-07-26, Trend Pullback, SP500: +0.16%, RSI: 92.6, VIX: 9.60, ATR: 0.0001, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-07-27, Steady Climb, SP500: +0.08%, RSI: 87.5, VIX: 10.11, ATR: 0.0005, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-07-28, Trend Pullback, SP500: -0.02%, RSI: 82.8, VIX: 10.29, ATR: 0.0006, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-07-31, Steady Climb, SP500: +0.02%, RSI: 83.0, VIX: 10.26, ATR: 0.0001, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-08-01, Trend Pullback, SP500: -0.03%, RSI: 79.4, VIX: 10.09, ATR: -0.0008, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-08-02, Steady Climb, SP500: -0.01%, RSI: 78.1, VIX: 10.28, ATR: -0.0003, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-08-03, Steady Climb, SP500: -0.13%, RSI: 63.8, VIX: 10.44, ATR: 0.0003, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-08-04, Steady Climb, SP500: +0.19%, RSI: 67.2, VIX: 10.03, ATR: 0.0003, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-08-07, Steady Climb, SP500: +0.43%, RSI: 68.8, VIX: 9.93, ATR: 0.0004, BBW: 0.02, PrevState: Steady Climb, Score: 8
2017-08-08, Trend Pullback, SP500: -0.06%, RSI: 51.2, VIX: 10.96, ATR: 0.0003, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-08-09, Steady Climb, SP500: -0.14%, RSI: 50.6, VIX: 11.11, ATR: 0.0001, BBW: 0.01, PrevState: Trend Pullback, Score: 8
2017-08-10, Trend Pullback, SP500: -1.37%, RSI: 29.1, VIX: 16.04, ATR: 0.0001, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-08-11, Steady Climb, SP500: -1.43%, RSI: 32.7, VIX: 15.51, ATR: -0.0034, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2017-08-14, Trend Pullback, SP500: -0.61%, RSI: 44.4, VIX: 12.33, ATR: -0.0047, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-08-15, Steady Climb, SP500: -0.42%, RSI: 43.4, VIX: 12.04, ATR: -0.0021, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2017-08-16, Trend Pullback, SP500: -0.24%, RSI: 46.4, VIX: 11.74, ATR: 0.0004, BBW: 0.02, PrevState: Steady Climb, Score: 12
2017-08-17, Steady Climb, SP500: -0.34%, RSI: 34.6, VIX: 15.55, ATR: 0.0034, BBW: 0.02, PrevState: Trend Pullback, Score: 6
2017-08-18, Trend Pullback, SP500: -0.65%, RSI: 33.9, VIX: 14.26, ATR: -0.0008, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-08-21, Steady Climb, SP500: -1.52%, RSI: 32.3, VIX: 13.19, ATR: -0.0047, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-08-22, Trend Pullback, SP500: -0.49%, RSI: 42.1, VIX: 11.35, ATR: -0.0047, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-08-23, Steady Climb, SP500: -0.98%, RSI: 41.3, VIX: 12.25, ATR: -0.0013, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-08-24, Trend Pullback, SP500: +0.37%, RSI: 38.3, VIX: 12.23, ATR: 0.0023, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-08-25, Steady Climb, SP500: +0.72%, RSI: 38.3, VIX: 11.28, ATR: 0.0017, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2017-08-28, Steady Climb, SP500: +0.65%, RSI: 40.3, VIX: 11.32, ATR: 0.0006, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-08-29, Trend Pullback, SP500: -0.25%, RSI: 41.3, VIX: 11.70, ATR: -0.0007, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-08-30, Steady Climb, SP500: +0.55%, RSI: 57.2, VIX: 11.22, ATR: 0.0004, BBW: 0.03, PrevState: Trend Pullback, Score: 10
2017-08-31, Steady Climb, SP500: +1.34%, RSI: 60.5, VIX: 10.59, ATR: 0.0016, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-09-01, Steady Climb, SP500: +1.37%, RSI: 54.3, VIX: 10.13, ATR: 0.0028, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-09-05, Steady Climb, SP500: +0.56%, RSI: 47.6, VIX: 12.23, ATR: 0.0037, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-09-06, Steady Climb, SP500: +0.79%, RSI: 49.1, VIX: 11.63, ATR: 0.0017, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-09-07, Steady Climb, SP500: +0.31%, RSI: 66.0, VIX: 11.55, ATR: 0.0001, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-09-08, Trend Pullback, SP500: -0.41%, RSI: 66.5, VIX: 12.12, ATR: -0.0010, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-09-11, Steady Climb, SP500: +0.47%, RSI: 72.6, VIX: 10.73, ATR: -0.0009, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-09-12, Steady Climb, SP500: +1.57%, RSI: 68.8, VIX: 10.58, ATR: 0.0023, BBW: 0.03, PrevState: Steady Climb, Score: 12
2017-09-13, Steady Climb, SP500: +1.33%, RSI: 74.7, VIX: 10.50, ATR: 0.0034, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-09-14, Steady Climb, SP500: +1.24%, RSI: 76.3, VIX: 10.44, ATR: 0.0041, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-09-15, Steady Climb, SP500: +1.58%, RSI: 76.4, VIX: 10.17, ATR: 0.0031, BBW: 0.04, PrevState: Steady Climb, Score: 10
2017-09-18, Steady Climb, SP500: +0.63%, RSI: 76.9, VIX: 10.15, ATR: 0.0009, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-09-19, Trend Pullback, SP500: +0.41%, RSI: 77.1, VIX: 10.18, ATR: 0.0007, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-09-20, Steady Climb, SP500: +0.40%, RSI: 74.9, VIX: 9.78, ATR: 0.0010, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-09-21, Steady Climb, SP500: +0.20%, RSI: 65.2, VIX: 9.67, ATR: 0.0013, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-09-22, Steady Climb, SP500: +0.08%, RSI: 63.9, VIX: 9.59, ATR: 0.0002, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-09-25, Trend Pullback, SP500: -0.29%, RSI: 74.6, VIX: 10.21, ATR: -0.0004, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-09-26, Steady Climb, SP500: -0.39%, RSI: 71.9, VIX: 10.17, ATR: -0.0010, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-09-27, Trend Pullback, SP500: -0.05%, RSI: 75.8, VIX: 9.87, ATR: -0.0011, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-09-28, Steady Climb, SP500: +0.38%, RSI: 80.2, VIX: 9.55, ATR: 0.0003, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-09-29, Steady Climb, SP500: +0.68%, RSI: 74.7, VIX: 9.51, ATR: 0.0010, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-02, Steady Climb, SP500: +1.30%, RSI: 75.3, VIX: 9.45, ATR: 0.0023, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-03, Steady Climb, SP500: +1.51%, RSI: 76.6, VIX: 9.51, ATR: 0.0030, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-10-04, Steady Climb, SP500: +1.22%, RSI: 80.7, VIX: 9.63, ATR: 0.0029, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-05, Steady Climb, SP500: +1.67%, RSI: 83.1, VIX: 9.19, ATR: 0.0028, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-10-06, Steady Climb, SP500: +1.19%, RSI: 79.4, VIX: 9.65, ATR: 0.0029, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-09, Steady Climb, SP500: +0.62%, RSI: 74.1, VIX: 10.33, ATR: 0.0023, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-10, Steady Climb, SP500: +0.63%, RSI: 75.4, VIX: 10.08, ATR: 0.0013, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-11, Steady Climb, SP500: +0.69%, RSI: 84.0, VIX: 9.85, ATR: 0.0007, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-12, Trend Pullback, SP500: -0.04%, RSI: 79.3, VIX: 9.91, ATR: 0.0003, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-13, Steady Climb, SP500: +0.15%, RSI: 85.4, VIX: 9.61, ATR: 0.0005, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-10-16, Steady Climb, SP500: +0.51%, RSI: 86.1, VIX: 9.91, ATR: 0.0007, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-10-17, Trend Pullback, SP500: +0.34%, RSI: 84.6, VIX: 10.31, ATR: 0.0005, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-10-18, Steady Climb, SP500: +0.24%, RSI: 84.4, VIX: 10.07, ATR: 0.0006, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-10-19, Trend Pullback, SP500: +0.44%, RSI: 82.4, VIX: 10.05, ATR: 0.0010, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-10-20, Steady Climb, SP500: +0.86%, RSI: 83.2, VIX: 9.97, ATR: 0.0008, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2017-10-23, Trend Pullback, SP500: +0.29%, RSI: 70.5, VIX: 11.07, ATR: 0.0015, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-10-24, Steady Climb, SP500: +0.38%, RSI: 70.9, VIX: 11.16, ATR: 0.0010, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-10-25, Trend Pullback, SP500: -0.16%, RSI: 53.5, VIX: 11.23, ATR: 0.0007, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-10-26, Steady Climb, SP500: -0.07%, RSI: 57.6, VIX: 11.30, ATR: -0.0006, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2017-10-27, Trend Pullback, SP500: +0.23%, RSI: 70.3, VIX: 9.80, ATR: -0.0015, BBW: 0.02, PrevState: Steady Climb, Score: 8
2017-10-30, Steady Climb, SP500: +0.31%, RSI: 62.1, VIX: 10.50, ATR: 0.0009, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2017-10-31, Steady Climb, SP500: +0.24%, RSI: 61.2, VIX: 10.18, ATR: 0.0012, BBW: 0.02, PrevState: Steady Climb, Score: 8
2017-11-01, Steady Climb, SP500: +0.87%, RSI: 65.9, VIX: 10.20, ATR: 0.0019, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-02, Steady Climb, SP500: +0.76%, RSI: 65.2, VIX: 9.93, ATR: 0.0012, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-03, Steady Climb, SP500: +0.26%, RSI: 66.6, VIX: 9.14, ATR: 0.0002, BBW: 0.02, PrevState: Steady Climb, Score: 8
2017-11-06, Steady Climb, SP500: +0.71%, RSI: 67.1, VIX: 9.40, ATR: 0.0013, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-07, Steady Climb, SP500: +0.60%, RSI: 66.1, VIX: 9.89, ATR: 0.0016, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-08, Steady Climb, SP500: +0.58%, RSI: 67.1, VIX: 9.78, ATR: 0.0013, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-09, Trend Pullback, SP500: +0.18%, RSI: 55.2, VIX: 10.50, ATR: 0.0012, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-10, Steady Climb, SP500: -0.21%, RSI: 60.4, VIX: 11.29, ATR: -0.0001, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2017-11-13, Trend Pullback, SP500: -0.24%, RSI: 59.7, VIX: 11.50, ATR: -0.0009, BBW: 0.02, PrevState: Steady Climb, Score: 12
2017-11-14, Steady Climb, SP500: -0.45%, RSI: 64.4, VIX: 11.59, ATR: -0.0009, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2017-11-15, Trend Pullback, SP500: -1.15%, RSI: 52.4, VIX: 13.13, ATR: -0.0012, BBW: 0.02, PrevState: Steady Climb, Score: 12
2017-11-16, Steady Climb, SP500: +0.04%, RSI: 52.6, VIX: 11.76, ATR: -0.0017, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2017-11-17, Trend Pullback, SP500: -0.13%, RSI: 53.5, VIX: 11.43, ATR: -0.0005, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-20, Steady Climb, SP500: -0.10%, RSI: 54.0, VIX: 10.65, ATR: -0.0002, BBW: 0.02, PrevState: Trend Pullback, Score: 8
2017-11-21, Steady Climb, SP500: +0.78%, RSI: 60.0, VIX: 9.73, ATR: 0.0008, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-22, Steady Climb, SP500: +1.27%, RSI: 58.6, VIX: 9.88, ATR: 0.0025, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-24, Steady Climb, SP500: +0.65%, RSI: 57.5, VIX: 9.67, ATR: 0.0017, BBW: 0.01, PrevState: Steady Climb, Score: 10
2017-11-27, Steady Climb, SP500: +0.88%, RSI: 55.4, VIX: 9.87, ATR: 0.0024, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-28, Steady Climb, SP500: +1.74%, RSI: 65.1, VIX: 10.03, ATR: 0.0016, BBW: 0.02, PrevState: Steady Climb, Score: 12
2017-11-29, Steady Climb, SP500: +1.04%, RSI: 63.5, VIX: 10.70, ATR: 0.0023, BBW: 0.02, PrevState: Steady Climb, Score: 10
2017-11-30, Steady Climb, SP500: +1.94%, RSI: 74.3, VIX: 11.28, ATR: 0.0031, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-12-01, Steady Climb, SP500: +1.53%, RSI: 72.6, VIX: 11.43, ATR: 0.0044, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-12-04, Steady Climb, SP500: +1.46%, RSI: 70.6, VIX: 11.68, ATR: 0.0039, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-05, Steady Climb, SP500: +0.10%, RSI: 68.6, VIX: 11.33, ATR: 0.0016, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-06, Trend Pullback, SP500: +0.12%, RSI: 76.3, VIX: 11.02, ATR: -0.0000, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-07, Steady Climb, SP500: -0.40%, RSI: 73.5, VIX: 10.16, ATR: -0.0019, BBW: 0.04, PrevState: Trend Pullback, Score: 6
2017-12-08, Trend Pullback, SP500: +0.35%, RSI: 81.0, VIX: 9.58, ATR: -0.0008, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-11, Steady Climb, SP500: +0.78%, RSI: 81.8, VIX: 9.34, ATR: 0.0012, BBW: 0.04, PrevState: Trend Pullback, Score: 8
2017-12-12, Steady Climb, SP500: +1.31%, RSI: 79.7, VIX: 9.92, ATR: 0.0031, BBW: 0.05, PrevState: Steady Climb, Score: 8
2017-12-13, Steady Climb, SP500: +1.28%, RSI: 80.2, VIX: 10.18, ATR: 0.0035, BBW: 0.05, PrevState: Steady Climb, Score: 8
2017-12-14, Steady Climb, SP500: +0.57%, RSI: 71.7, VIX: 10.49, ATR: 0.0024, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-15, Steady Climb, SP500: +0.92%, RSI: 77.1, VIX: 9.42, ATR: 0.0001, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-18, Steady Climb, SP500: +1.13%, RSI: 75.1, VIX: 9.53, ATR: 0.0007, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-19, Steady Climb, SP500: +0.65%, RSI: 70.7, VIX: 10.03, ATR: 0.0024, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-20, Steady Climb, SP500: +0.62%, RSI: 63.9, VIX: 9.72, ATR: 0.0028, BBW: 0.04, PrevState: Steady Climb, Score: 10
2017-12-21, Steady Climb, SP500: +1.23%, RSI: 68.5, VIX: 9.62, ATR: 0.0022, BBW: 0.04, PrevState: Steady Climb, Score: 10
2017-12-22, Steady Climb, SP500: +0.28%, RSI: 69.5, VIX: 9.90, ATR: 0.0002, BBW: 0.04, PrevState: Steady Climb, Score: 8
2017-12-26, Trend Pullback, SP500: -0.36%, RSI: 74.1, VIX: 10.25, ATR: -0.0004, BBW: 0.03, PrevState: Steady Climb, Score: 10
2017-12-27, Steady Climb, SP500: +0.04%, RSI: 74.8, VIX: 10.47, ATR: 0.0001, BBW: 0.03, PrevState: Trend Pullback, Score: 6
2017-12-28, Trend Pullback, SP500: +0.31%, RSI: 74.1, VIX: 10.18, ATR: 0.0001, BBW: 0.03, PrevState: Steady Climb, Score: 8
2017-12-29, Steady Climb, SP500: -0.41%, RSI: 60.6, VIX: 11.04, ATR: 0.0002, BBW: 0.03, PrevState: Trend Pullback, Score: 8
2018-01-02, Steady Climb, SP500: +0.46%, RSI: 65.2, VIX: 9.77, ATR: -0.0005, BBW: 0.03, PrevState: Steady Climb, Score: 8
2018-01-03, Steady Climb, SP500: +1.21%, RSI: 68.7, VIX: 9.15, ATR: 0.0008, BBW: 0.03, PrevState: Steady Climb, Score: 10
2018-01-04, Steady Climb, SP500: +1.54%, RSI: 71.7, VIX: 9.22, ATR: 0.0025, BBW: 0.03, PrevState: Steady Climb, Score: 10
2018-01-05, Steady Climb, SP500: +2.07%, RSI: 80.6, VIX: 9.22, ATR: 0.0041, BBW: 0.04, PrevState: Steady Climb, Score: 10
2018-01-08, Steady Climb, SP500: +2.77%, RSI: 77.7, VIX: 9.52, ATR: 0.0061, BBW: 0.04, PrevState: Steady Climb, Score: 10
2018-01-09, Steady Climb, SP500: +2.06%, RSI: 75.7, VIX: 10.08, ATR: 0.0049, BBW: 0.04, PrevState: Steady Climb, Score: 10
2018-01-10, Steady Climb, SP500: +1.30%, RSI: 79.5, VIX: 9.82, ATR: 0.0036, BBW: 0.05, PrevState: Steady Climb, Score: 8
2018-01-11, Steady Climb, SP500: +1.60%, RSI: 83.9, VIX: 9.88, ATR: 0.0020, BBW: 0.05, PrevState: Steady Climb, Score: 10
2018-01-12, Steady Climb, SP500: +1.57%, RSI: 85.4, VIX: 10.16, ATR: 0.0018, BBW: 0.06, PrevState: Steady Climb, Score: 10
2018-01-16, Steady Climb, SP500: +1.04%, RSI: 80.5, VIX: 11.66, ATR: 0.0034, BBW: 0.06, PrevState: Steady Climb, Score: 8
2018-01-17, Steady Climb, SP500: +1.86%, RSI: 84.7, VIX: 11.91, ATR: 0.0031, BBW: 0.06, PrevState: Steady Climb, Score: 10
2018-01-18, Steady Climb, SP500: +1.81%, RSI: 82.4, VIX: 12.22, ATR: 0.0042, BBW: 0.07, PrevState: Steady Climb, Score: 10
2018-01-19, Steady Climb, SP500: +1.54%, RSI: 83.1, VIX: 11.27, ATR: 0.0027, BBW: 0.07, PrevState: Steady Climb, Score: 10
2018-01-22, Steady Climb, SP500: +1.68%, RSI: 91.0, VIX: 11.05, ATR: 0.0025, BBW: 0.07, PrevState: Steady Climb, Score: 10
2018-01-23, Steady Climb, SP500: +2.26%, RSI: 90.2, VIX: 11.10, ATR: 0.0043, BBW: 0.08, PrevState: Steady Climb, Score: 10
2018-01-24, Steady Climb, SP500: +1.25%, RSI: 88.3, VIX: 11.46, ATR: 0.0038, BBW: 0.08, PrevState: Steady Climb, Score: 8
2018-01-25, Steady Climb, SP500: +1.47%, RSI: 87.6, VIX: 11.58, ATR: 0.0038, BBW: 0.08, PrevState: Steady Climb, Score: 8
2018-01-26, Steady Climb, SP500: +2.23%, RSI: 88.7, VIX: 11.10, ATR: 0.0022, BBW: 0.08, PrevState: Steady Climb, Score: 10
2018-01-29, Steady Climb, SP500: +0.73%, RSI: 79.0, VIX: 13.84, ATR: 0.0028, BBW: 0.08, PrevState: Steady Climb, Score: 8
2018-01-30, Trend Pullback, SP500: -0.59%, RSI: 66.9, VIX: 14.80, ATR: 0.0023, BBW: 0.07, PrevState: Steady Climb, Score: 10
2018-01-31, Steady Climb, SP500: -0.48%, RSI: 68.1, VIX: 13.58, ATR: -0.0006, BBW: 0.07, PrevState: Trend Pullback, Score: 8
2018-02-01, Trend Pullback, SP500: -0.61%, RSI: 64.3, VIX: 13.48, ATR: -0.0029, BBW: 0.06, PrevState: Steady Climb, Score: 10
2018-02-02, Orderly Decline, SP500: -3.85%, RSI: 44.8, VIX: 17.16, ATR: -0.0048, BBW: 0.06, PrevState: Trend Pullback, Score: 6
2018-02-05, Sharp Decline, SP500: -7.17%, RSI: 31.0, VIX: 37.32, ATR: -0.0069, BBW: 0.07, PrevState: Orderly Decline, Score: 8
