2005-01-03, Volatile Chop, 5d%: +nan%, MA20: +nan, RSI: nan, VIX: 14.08, ATR: nan, BBW: nan, Score: [0, -2, -1], Dist: 2.24
2015-11-04, Steady Climb, 5d%: +0.57%, MA20: +5.86, RSI: 74.0, VIX: 15.51, ATR: 0.0025, BBW: 0.07, Score: [3, 2, 3], Dist: 1.73
2015-11-05, Steady Climb, 5d%: +0.50%, MA20: +5.87, RSI: 71.4, VIX: 15.05, ATR: 0.0027, BBW: 0.07, Score: [3, 2, 3], Dist: 1.73
2015-11-06, Steady Climb, 5d%: +0.95%, MA20: +5.97, RSI: 70.9, VIX: 14.33, ATR: 0.0019, BBW: 0.07, Score: [3, 2, 3], Dist: 1.73
2015-11-09, Steady Climb, 5d%: -1.21%, MA20: +5.96, RSI: 63.7, VIX: 16.52, ATR: -0.0009, BBW: 0.07, Score: [1, 1, 2], Dist: 1.00
2015-11-10, Steady Climb, 5d%: -1.33%, MA20: +5.56, RSI: 68.9, VIX: 15.29, ATR: -0.0031, BBW: 0.07, Score: [1, 2, 3], Dist: 1.73
2015-11-11, Steady Climb, 5d%: -1.30%, MA20: +4.90, RSI: 58.1, VIX: 16.06, ATR: -0.0030, BBW: 0.06, Score: [1, 1, 2], Dist: 1.00
2015-11-12, Orderly Decline, 5d%: -2.57%, MA20: +3.87, RSI: 40.0, VIX: 18.37, ATR: -0.0033, BBW: 0.05, Score: [0, -2, 2], Dist: 2.45
2015-11-13, Orderly Decline, 5d%: -3.63%, MA20: +2.78, RSI: 35.3, VIX: 20.08, ATR: -0.0054, BBW: 0.05, Score: [0, -2, 1], Dist: 2.24
2015-11-16, Steady Climb, 5d%: -1.22%, MA20: +1.47, RSI: 46.6, VIX: 18.16, ATR: -0.0072, BBW: 0.05, Score: [1, 0, 2], Dist: 1.41
2015-11-17, Steady Climb, 5d%: -1.50%, MA20: +0.61, RSI: 38.1, VIX: 18.84, ATR: -0.0053, BBW: 0.05, Score: [1, -2, 2], Dist: 3.16
2015-11-18, Orderly Decline, 5d%: +0.41%, MA20: -0.36, RSI: 48.5, VIX: 16.85, ATR: -0.0020, BBW: 0.04, Score: [-1, 0, 2], Dist: 1.73
2015-11-19, Trend Pullback, 5d%: +1.72%, MA20: -1.07, RSI: 50.5, VIX: 16.99, ATR: 0.0049, BBW: 0.04, Score: [-1, 1, 2], Dist: 2.00
2015-11-20, Steady Climb, 5d%: +3.27%, MA20: -1.38, RSI: 45.8, VIX: 15.47, ATR: 0.0070, BBW: 0.04, Score: [0, 0, 3], Dist: 2.45
2015-11-23, Orderly Decline, 5d%: +1.63%, MA20: -1.26, RSI: 43.3, VIX: 15.62, ATR: 0.0049, BBW: 0.04, Score: [-1, 0, 3], Dist: 2.45
2015-11-24, Orderly Decline, 5d%: +1.89%, MA20: -1.27, RSI: 46.1, VIX: 15.93, ATR: 0.0037, BBW: 0.04, Score: [-1, 0, 3], Dist: 2.45
2015-11-25, Orderly Decline, 5d%: +0.25%, MA20: -1.34, RSI: 46.6, VIX: 15.19, ATR: 0.0008, BBW: 0.04, Score: [-2, 0, 3], Dist: 2.24
2015-11-27, Orderly Decline, 5d%: +0.43%, MA20: -1.07, RSI: 47.3, VIX: 15.12, ATR: 0.0007, BBW: 0.04, Score: [-2, 0, 3], Dist: 2.24
2015-11-30, Trend Pullback, 5d%: -0.42%, MA20: -0.80, RSI: 50.6, VIX: 16.13, ATR: 0.0002, BBW: 0.04, Score: [-2, 1, 2], Dist: 2.24
2015-12-01, Trend Pullback, 5d%: +0.77%, MA20: -0.82, RSI: 56.0, VIX: 14.67, ATR: -0.0005, BBW: 0.04, Score: [-1, 1, 3], Dist: 3.00
2015-12-02, Steady Climb, 5d%: -0.46%, MA20: -0.13, RSI: 51.2, VIX: 15.91, ATR: 0.0009, BBW: 0.04, Score: [0, 1, 3], Dist: 2.24
2015-12-03, Steady Climb, 5d%: -1.88%, MA20: +0.31, RSI: 51.0, VIX: 18.11, ATR: -0.0003, BBW: 0.04, Score: [0, 1, 2], Dist: 2.00
2015-12-04, Steady Climb, 5d%: +0.08%, MA20: +0.26, RSI: 66.3, VIX: 14.81, ATR: -0.0039, BBW: 0.04, Score: [1, 2, 3], Dist: 1.73
2015-12-07, Steady Climb, 5d%: -0.16%, MA20: +0.85, RSI: 56.1, VIX: 15.84, ATR: -0.0015, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2015-12-08, Steady Climb, 5d%: -1.86%, MA20: +1.23, RSI: 53.2, VIX: 17.60, ATR: -0.0019, BBW: 0.04, Score: [1, 1, 2], Dist: 1.00
2015-12-09, Steady Climb, 5d%: -1.53%, MA20: +1.13, RSI: 40.4, VIX: 19.61, ATR: -0.0002, BBW: 0.04, Score: [1, 0, 2], Dist: 1.41
2015-12-10, Steady Climb, 5d%: +0.13%, MA20: +0.87, RSI: 42.4, VIX: 19.34, ATR: -0.0016, BBW: 0.04, Score: [2, 0, 2], Dist: 1.00
2015-12-11, Orderly Decline, 5d%: -3.79%, MA20: +0.62, RSI: 32.7, VIX: 24.39, ATR: -0.0054, BBW: 0.05, Score: [0, -2, 1], Dist: 2.24
2015-12-14, Orderly Decline, 5d%: -2.65%, MA20: -0.62, RSI: 35.9, VIX: 22.73, ATR: -0.0070, BBW: 0.05, Score: [-4, -2, 1], Dist: 2.24
2015-12-15, Orderly Decline, 5d%: -0.98%, MA20: -2.03, RSI: 40.8, VIX: 20.95, ATR: -0.0058, BBW: 0.05, Score: [-3, 0, 1], Dist: 1.41
2015-12-16, Orderly Decline, 5d%: +1.24%, MA20: -2.66, RSI: 47.2, VIX: 17.86, ATR: -0.0019, BBW: 0.05, Score: [-1, 0, 2], Dist: 1.73
2015-12-17, Orderly Decline, 5d%: -0.50%, MA20: -2.90, RSI: 42.2, VIX: 18.94, ATR: 0.0036, BBW: 0.05, Score: [-3, 0, 2], Dist: 1.73
2015-12-18, Orderly Decline, 5d%: -0.34%, MA20: -3.09, RSI: 38.8, VIX: 20.70, ATR: 0.0055, BBW: 0.06, Score: [-2, -2, 1], Dist: 1.00
2015-12-21, Orderly Decline, 5d%: -0.04%, MA20: -3.78, RSI: 37.6, VIX: 18.70, ATR: -0.0017, BBW: 0.06, Score: [-2, -2, 2], Dist: 1.41
2015-12-22, Orderly Decline, 5d%: -0.22%, MA20: -4.00, RSI: 43.7, VIX: 16.60, ATR: -0.0055, BBW: 0.06, Score: [-2, 0, 2], Dist: 1.41
2015-12-23, Orderly Decline, 5d%: -0.42%, MA20: -3.91, RSI: 52.3, VIX: 15.57, ATR: -0.0043, BBW: 0.06, Score: [-2, 1, 3], Dist: 2.83
2015-12-24, Orderly Decline, 5d%: +0.94%, MA20: -3.35, RSI: 44.5, VIX: 15.74, ATR: 0.0038, BBW: 0.05, Score: [-1, 0, 3], Dist: 2.45
2015-12-28, Steady Climb, 5d%: +2.54%, MA20: -2.80, RSI: 46.2, VIX: 16.91, ATR: 0.0075, BBW: 0.05, Score: [0, 0, 2], Dist: 2.24
2015-12-29, Steady Climb, 5d%: +2.83%, MA20: -2.25, RSI: 52.7, VIX: 16.08, ATR: 0.0045, BBW: 0.05, Score: [0, 1, 2], Dist: 2.00
2015-12-30, Trend Pullback, 5d%: +1.20%, MA20: -1.49, RSI: 52.9, VIX: 17.29, ATR: 0.0034, BBW: 0.05, Score: [-1, 1, 2], Dist: 2.00
2015-12-31, Orderly Decline, 5d%: -0.99%, MA20: -0.59, RSI: 48.6, VIX: 18.21, ATR: 0.0008, BBW: 0.04, Score: [-3, 0, 2], Dist: 1.73
2016-01-04, Trend Pullback, 5d%: -2.34%, MA20: -0.28, RSI: 50.1, VIX: 20.70, ATR: -0.0014, BBW: 0.05, Score: [-3, 1, 1], Dist: 2.24
2016-01-05, Orderly Decline, 5d%: -1.93%, MA20: -0.83, RSI: 49.1, VIX: 19.34, ATR: -0.0061, BBW: 0.04, Score: [-3, 0, 2], Dist: 1.73
2016-01-06, Orderly Decline, 5d%: -4.24%, MA20: -0.60, RSI: 40.6, VIX: 20.59, ATR: -0.0087, BBW: 0.05, Score: [-4, 0, 1], Dist: 2.24
2016-01-07, Orderly Decline, 5d%: -5.83%, MA20: -0.87, RSI: 28.3, VIX: 24.99, ATR: -0.0089, BBW: 0.06, Score: [-4, -2, 1], Dist: 2.24
2016-01-08, Sharp Decline, 5d%: -5.96%, MA20: -1.90, RSI: 29.3, VIX: 27.01, ATR: -0.0117, BBW: 0.08, Score: [-4, -2, 0], Dist: 2.24
2016-01-11, Orderly Decline, 5d%: -4.42%, MA20: -3.29, RSI: 33.9, VIX: 24.30, ATR: -0.0132, BBW: 0.09, Score: [-4, -2, 1], Dist: 2.24
2016-01-12, Orderly Decline, 5d%: -3.87%, MA20: -4.41, RSI: 33.8, VIX: 22.47, ATR: -0.0131, BBW: 0.10, Score: [-4, -2, 1], Dist: 2.24
2016-01-13, Sharp Decline, 5d%: -5.02%, MA20: -5.74, RSI: 23.9, VIX: 25.22, ATR: -0.0065, BBW: 0.11, Score: [-4, -2, 0], Dist: 2.24
2016-01-14, Orderly Decline, 5d%: -1.09%, MA20: -7.50, RSI: 25.5, VIX: 23.95, ATR: -0.0046, BBW: 0.12, Score: [-3, -2, 1], Dist: 1.41
2016-01-15, Sharp Decline, 5d%: -2.17%, MA20: -8.28, RSI: 22.5, VIX: 27.02, ATR: -0.0018, BBW: 0.13, Score: [-4, -2, 0], Dist: 2.24
2016-01-19, Sharp Decline, 5d%: -2.20%, MA20: -8.99, RSI: 23.1, VIX: 26.05, ATR: -0.0055, BBW: 0.14, Score: [-4, -2, 0], Dist: 2.24
2016-01-20, Sharp Decline, 5d%: -4.09%, MA20: -9.90, RSI: 16.4, VIX: 27.59, ATR: -0.0067, BBW: 0.15, Score: [-4, -2, 0], Dist: 2.24
2016-01-21, Orderly Decline, 5d%: -1.13%, MA20: -11.45, RSI: 19.6, VIX: 26.69, ATR: -0.0055, BBW: 0.16, Score: [-3, -2, 0], Dist: 1.73
2016-01-22, Orderly Decline, 5d%: -0.78%, MA20: -12.40, RSI: 29.8, VIX: 22.34, ATR: -0.0066, BBW: 0.16, Score: [-3, -2, 1], Dist: 1.41
2016-01-25, Orderly Decline, 5d%: -0.17%, MA20: -12.30, RSI: 29.9, VIX: 24.15, ATR: 0.0022, BBW: 0.15, Score: [-2, -2, 1], Dist: 1.00
2016-01-26, Orderly Decline, 5d%: +1.19%, MA20: -12.02, RSI: 34.3, VIX: 22.50, ATR: 0.0021, BBW: 0.15, Score: [-1, -2, 1], Dist: 1.41
2016-01-27, Orderly Decline, 5d%: +1.27%, MA20: -11.13, RSI: 34.8, VIX: 23.11, ATR: 0.0051, BBW: 0.14, Score: [-1, -2, 1], Dist: 1.41
2016-01-28, Trend Pullback, 5d%: +1.30%, MA20: -10.38, RSI: 42.2, VIX: 22.42, ATR: 0.0013, BBW: 0.13, Score: [-1, 0, 1], Dist: 1.41
2016-01-29, Trend Pullback, 5d%: +1.75%, MA20: -8.87, RSI: 52.7, VIX: 20.20, ATR: -0.0011, BBW: 0.11, Score: [-1, 1, 1], Dist: 1.00
2016-02-01, Steady Climb, 5d%: +3.32%, MA20: -6.65, RSI: 52.3, VIX: 19.98, ATR: 0.0060, BBW: 0.09, Score: [0, 1, 2], Dist: 2.00
2016-02-02, Orderly Decline, 5d%: -0.03%, MA20: -4.56, RSI: 45.1, VIX: 21.98, ATR: 0.0068, BBW: 0.08, Score: [-2, 0, 1], Dist: 1.00
2016-02-03, Trend Pullback, 5d%: +1.57%, MA20: -3.33, RSI: 53.4, VIX: 21.65, ATR: 0.0045, BBW: 0.07, Score: [-1, 1, 1], Dist: 1.00
2016-02-04, Trend Pullback, 5d%: +1.17%, MA20: -1.73, RSI: 48.9, VIX: 21.84, ATR: 0.0001, BBW: 0.05, Score: [-1, 0, 1], Dist: 1.41
2016-02-05, Orderly Decline, 5d%: -3.10%, MA20: -0.36, RSI: 50.0, VIX: 23.38, ATR: -0.0041, BBW: 0.05, Score: [-3, 0, 1], Dist: 1.41
2016-02-08, Trend Pullback, 5d%: -4.43%, MA20: -0.12, RSI: 45.6, VIX: 26.00, ATR: -0.0057, BBW: 0.06, Score: [-2, 0, 0], Dist: 1.41
2016-02-09, Orderly Decline, 5d%: -2.67%, MA20: -0.50, RSI: 48.8, VIX: 26.54, ATR: -0.0071, BBW: 0.06, Score: [-3, 0, 0], Dist: 1.73
2016-02-10, Orderly Decline, 5d%: -3.17%, MA20: -0.76, RSI: 47.0, VIX: 26.29, ATR: -0.0099, BBW: 0.06, Score: [-4, 0, 0], Dist: 2.45
2016-02-11, Sharp Decline, 5d%: -4.51%, MA20: -0.69, RSI: 35.6, VIX: 28.14, ATR: -0.0085, BBW: 0.06, Score: [-4, -2, 0], Dist: 2.24
2016-02-12, Orderly Decline, 5d%: -0.81%, MA20: -1.58, RSI: 47.8, VIX: 25.40, ATR: -0.0056, BBW: 0.06, Score: [-3, 0, 0], Dist: 1.73
2016-02-16, Trend Pullback, 5d%: +2.27%, MA20: -1.37, RSI: 48.6, VIX: 24.11, ATR: -0.0000, BBW: 0.06, Score: [0, 0, 1], Dist: 1.73
2016-02-17, Trend Pullback, 5d%: +4.03%, MA20: -1.28, RSI: 57.5, VIX: 22.31, ATR: 0.0052, BBW: 0.07, Score: [0, 1, 1], Dist: 1.41
2016-02-18, Trend Pullback, 5d%: +3.56%, MA20: -0.76, RSI: 54.2, VIX: 21.64, ATR: 0.0113, BBW: 0.07, Score: [0, 1, 0], Dist: 1.00
2016-02-19, Trend Pullback, 5d%: +4.85%, MA20: -0.78, RSI: 45.4, VIX: 20.53, ATR: 0.0125, BBW: 0.07, Score: [0, 0, 0], Dist: 1.41
2016-02-22, Steady Climb, 5d%: +4.33%, MA20: -0.74, RSI: 51.1, VIX: 19.38, ATR: 0.0066, BBW: 0.07, Score: [0, 1, 2], Dist: 2.00
2016-02-23, Steady Climb, 5d%: +1.36%, MA20: +0.22, RSI: 53.5, VIX: 20.98, ATR: 0.0047, BBW: 0.07, Score: [2, 1, 1], Dist: 1.00
2016-02-24, Steady Climb, 5d%: +0.15%, MA20: +0.31, RSI: 53.4, VIX: 20.72, ATR: 0.0009, BBW: 0.07, Score: [1, 1, 1], Dist: 1.41
2016-02-25, Steady Climb, 5d%: +1.77%, MA20: +0.88, RSI: 56.6, VIX: 19.11, ATR: 0.0014, BBW: 0.08, Score: [3, 1, 2], Dist: 1.00
2016-02-26, Steady Climb, 5d%: +1.58%, MA20: +1.39, RSI: 63.9, VIX: 19.81, ATR: 0.0027, BBW: 0.08, Score: [3, 1, 2], Dist: 1.00
2016-02-29, Steady Climb, 5d%: -0.68%, MA20: +1.91, RSI: 66.9, VIX: 20.55, ATR: 0.0018, BBW: 0.08, Score: [1, 2, 1], Dist: 1.73
2016-03-01, Steady Climb, 5d%: +2.97%, MA20: +2.86, RSI: 72.7, VIX: 17.70, ATR: 0.0020, BBW: 0.08, Score: [4, 2, 2], Dist: 2.24
2016-03-02, Steady Climb, 5d%: +2.94%, MA20: +4.46, RSI: 73.6, VIX: 17.09, ATR: 0.0039, BBW: 0.09, Score: [4, 2, 2], Dist: 2.24
2016-03-03, Steady Climb, 5d%: +2.14%, MA20: +5.56, RSI: 80.5, VIX: 16.70, ATR: 0.0050, BBW: 0.10, Score: [4, 2, 2], Dist: 2.24
2016-03-04, Steady Climb, 5d%: +2.67%, MA20: +6.77, RSI: 78.1, VIX: 16.86, ATR: 0.0072, BBW: 0.11, Score: [4, 2, 2], Dist: 2.24
2016-03-07, Steady Climb, 5d%: +3.60%, MA20: +8.00, RSI: 75.1, VIX: 17.35, ATR: 0.0075, BBW: 0.11, Score: [4, 2, 2], Dist: 2.24
2016-03-08, Steady Climb, 5d%: +0.05%, MA20: +8.58, RSI: 62.9, VIX: 18.67, ATR: 0.0030, BBW: 0.11, Score: [2, 1, 2], Dist: 0.00
2016-03-09, Steady Climb, 5d%: +0.14%, MA20: +8.23, RSI: 67.5, VIX: 18.34, ATR: -0.0003, BBW: 0.10, Score: [2, 2, 2], Dist: 1.00
2016-03-10, Steady Climb, 5d%: -0.19%, MA20: +7.81, RSI: 67.6, VIX: 18.05, ATR: -0.0015, BBW: 0.10, Score: [2, 2, 2], Dist: 1.00
2016-03-11, Steady Climb, 5d%: +1.11%, MA20: +7.18, RSI: 68.3, VIX: 16.50, ATR: -0.0016, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2016-03-14, Steady Climb, 5d%: +0.89%, MA20: +6.46, RSI: 76.2, VIX: 16.92, ATR: 0.0025, BBW: 0.08, Score: [3, 2, 2], Dist: 1.41
2016-03-15, Steady Climb, 5d%: +1.85%, MA20: +5.97, RSI: 73.6, VIX: 16.84, ATR: 0.0056, BBW: 0.07, Score: [3, 2, 2], Dist: 1.41
2016-03-16, Steady Climb, 5d%: +1.91%, MA20: +5.68, RSI: 72.0, VIX: 14.99, ATR: 0.0041, BBW: 0.08, Score: [3, 2, 3], Dist: 1.73
2016-03-17, Steady Climb, 5d%: +2.56%, MA20: +5.87, RSI: 75.5, VIX: 14.44, ATR: 0.0034, BBW: 0.08, Score: [4, 2, 3], Dist: 2.45
2016-03-18, Steady Climb, 5d%: +1.35%, MA20: +5.95, RSI: 83.6, VIX: 14.02, ATR: 0.0022, BBW: 0.08, Score: [3, 2, 3], Dist: 1.73
2016-03-21, Steady Climb, 5d%: +1.58%, MA20: +5.98, RSI: 78.0, VIX: 13.79, ATR: 0.0041, BBW: 0.08, Score: [3, 2, 3], Dist: 1.73
2016-03-22, Steady Climb, 5d%: +1.68%, MA20: +6.27, RSI: 75.4, VIX: 14.17, ATR: 0.0046, BBW: 0.08, Score: [3, 2, 3], Dist: 1.73
2016-03-23, Steady Climb, 5d%: +0.47%, MA20: +6.00, RSI: 66.6, VIX: 14.94, ATR: 0.0028, BBW: 0.07, Score: [2, 2, 3], Dist: 1.41
2016-03-24, Steady Climb, 5d%: -0.23%, MA20: +5.48, RSI: 64.4, VIX: 14.74, ATR: -0.0004, BBW: 0.07, Score: [2, 1, 3], Dist: 1.00
2016-03-28, Steady Climb, 5d%: -0.61%, MA20: +5.14, RSI: 64.2, VIX: 15.24, ATR: -0.0021, BBW: 0.06, Score: [1, 1, 3], Dist: 1.41
2016-03-29, Steady Climb, 5d%: +0.17%, MA20: +4.63, RSI: 81.7, VIX: 13.82, ATR: -0.0021, BBW: 0.05, Score: [2, 2, 3], Dist: 1.41
2016-03-30, Steady Climb, 5d%: +0.69%, MA20: +3.99, RSI: 81.5, VIX: 13.56, ATR: 0.0005, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2016-03-31, Steady Climb, 5d%: +1.13%, MA20: +4.02, RSI: 78.7, VIX: 13.95, ATR: 0.0036, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2016-04-01, Steady Climb, 5d%: +1.81%, MA20: +3.99, RSI: 74.6, VIX: 13.10, ATR: 0.0036, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2016-04-04, Steady Climb, 5d%: +1.43%, MA20: +4.14, RSI: 71.7, VIX: 14.12, ATR: 0.0037, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2016-04-05, Steady Climb, 5d%: -0.48%, MA20: +4.19, RSI: 61.8, VIX: 15.42, ATR: 0.0015, BBW: 0.05, Score: [2, 1, 3], Dist: 1.00
2016-04-06, Steady Climb, 5d%: +0.13%, MA20: +3.86, RSI: 64.7, VIX: 14.09, ATR: -0.0015, BBW: 0.05, Score: [2, 1, 3], Dist: 1.00
2016-04-07, Steady Climb, 5d%: -0.87%, MA20: +3.43, RSI: 50.5, VIX: 16.16, ATR: -0.0007, BBW: 0.04, Score: [1, 1, 2], Dist: 1.00
2016-04-08, Steady Climb, 5d%: -1.21%, MA20: +2.66, RSI: 49.3, VIX: 15.36, ATR: -0.0030, BBW: 0.03, Score: [1, 0, 3], Dist: 1.73
2016-04-11, Steady Climb, 5d%: -1.17%, MA20: +1.90, RSI: 46.7, VIX: 16.26, ATR: -0.0020, BBW: 0.03, Score: [1, 0, 2], Dist: 1.41
2016-04-12, Steady Climb, 5d%: +0.81%, MA20: +1.49, RSI: 53.6, VIX: 14.85, ATR: -0.0012, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2016-04-13, Steady Climb, 5d%: +0.76%, MA20: +1.29, RSI: 63.3, VIX: 13.84, ATR: -0.0005, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2016-04-14, Steady Climb, 5d%: +2.00%, MA20: +1.27, RSI: 63.7, VIX: 13.72, ATR: 0.0046, BBW: 0.03, Score: [4, 1, 3], Dist: 2.24
2016-04-15, Steady Climb, 5d%: +1.62%, MA20: +1.32, RSI: 62.7, VIX: 13.62, ATR: 0.0053, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2016-04-18, Steady Climb, 5d%: +2.56%, MA20: +1.48, RSI: 61.7, VIX: 13.35, ATR: 0.0047, BBW: 0.03, Score: [4, 1, 3], Dist: 2.24
2016-04-19, Steady Climb, 5d%: +1.90%, MA20: +1.91, RSI: 61.1, VIX: 13.24, ATR: 0.0030, BBW: 0.04, Score: [3, 1, 3], Dist: 1.41
2016-04-20, Steady Climb, 5d%: +0.96%, MA20: +2.40, RSI: 63.1, VIX: 13.28, ATR: 0.0023, BBW: 0.04, Score: [3, 1, 3], Dist: 1.41
2016-04-21, Steady Climb, 5d%: +0.42%, MA20: +2.81, RSI: 55.8, VIX: 13.95, ATR: 0.0028, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2016-04-22, Steady Climb, 5d%: +0.52%, MA20: +2.78, RSI: 58.3, VIX: 13.22, ATR: 0.0014, BBW: 0.04, Score: [3, 1, 3], Dist: 1.41
2016-04-25, Steady Climb, 5d%: -0.31%, MA20: +2.65, RSI: 65.6, VIX: 14.08, ATR: -0.0007, BBW: 0.04, Score: [2, 2, 3], Dist: 1.41
2016-04-26, Steady Climb, 5d%: -0.43%, MA20: +2.41, RSI: 60.5, VIX: 13.96, ATR: -0.0018, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2016-04-27, Steady Climb, 5d%: -0.34%, MA20: +2.43, RSI: 77.2, VIX: 13.77, ATR: -0.0012, BBW: 0.04, Score: [2, 2, 3], Dist: 1.41
2016-04-28, Steady Climb, 5d%: -0.75%, MA20: +2.58, RSI: 62.6, VIX: 15.22, ATR: 0.0004, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2016-04-29, Steady Climb, 5d%: -1.26%, MA20: +2.34, RSI: 60.0, VIX: 15.70, ATR: -0.0012, BBW: 0.04, Score: [1, 1, 3], Dist: 1.41
2016-05-02, Steady Climb, 5d%: -0.30%, MA20: +2.14, RSI: 58.7, VIX: 14.68, ATR: -0.0029, BBW: 0.04, Score: [2, 1, 3], Dist: 1.00
2016-05-03, Steady Climb, 5d%: -1.35%, MA20: +2.07, RSI: 41.4, VIX: 15.60, ATR: -0.0024, BBW: 0.04, Score: [1, 0, 3], Dist: 1.73
2016-05-04, Orderly Decline, 5d%: -2.10%, MA20: +1.39, RSI: 37.0, VIX: 16.05, ATR: -0.0028, BBW: 0.04, Score: [0, -2, 2], Dist: 2.45
2016-05-05, Steady Climb, 5d%: -1.21%, MA20: +0.85, RSI: 37.5, VIX: 15.91, ATR: -0.0025, BBW: 0.04, Score: [1, -2, 3], Dist: 3.32
2016-05-06, Orderly Decline, 5d%: -0.40%, MA20: -0.07, RSI: 33.6, VIX: 14.72, ATR: -0.0029, BBW: 0.03, Score: [0, -2, 3], Dist: 3.00
2016-05-09, Orderly Decline, 5d%: -1.09%, MA20: -0.82, RSI: 30.6, VIX: 14.57, ATR: -0.0030, BBW: 0.03, Score: [-3, -2, 3], Dist: 2.45
2016-05-10, Orderly Decline, 5d%: +1.02%, MA20: -1.65, RSI: 43.2, VIX: 13.63, ATR: -0.0002, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2016-05-11, Orderly Decline, 5d%: +0.65%, MA20: -1.82, RSI: 40.5, VIX: 14.69, ATR: 0.0036, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2016-05-12, Orderly Decline, 5d%: +0.66%, MA20: -1.99, RSI: 40.3, VIX: 14.41, ATR: 0.0027, BBW: 0.03, Score: [-1, 0, 3], Dist: 2.45
2016-05-13, Orderly Decline, 5d%: -0.51%, MA20: -2.13, RSI: 36.8, VIX: 15.04, ATR: 0.0010, BBW: 0.04, Score: [-3, -2, 3], Dist: 2.45
2016-05-16, Orderly Decline, 5d%: +0.39%, MA20: -2.53, RSI: 42.7, VIX: 14.68, ATR: -0.0022, BBW: 0.03, Score: [-2, 0, 3], Dist: 2.24
2016-05-17, Orderly Decline, 5d%: -1.78%, MA20: -2.37, RSI: 37.2, VIX: 15.57, ATR: -0.0026, BBW: 0.03, Score: [-3, -2, 3], Dist: 2.45
2016-05-18, Orderly Decline, 5d%: -0.82%, MA20: -2.34, RSI: 41.7, VIX: 15.95, ATR: -0.0016, BBW: 0.03, Score: [-3, 0, 3], Dist: 2.45
2016-05-19, Orderly Decline, 5d%: -1.17%, MA20: -2.21, RSI: 42.4, VIX: 16.33, ATR: -0.0016, BBW: 0.03, Score: [-3, 0, 2], Dist: 1.73
2016-05-20, Orderly Decline, 5d%: +0.28%, MA20: -2.27, RSI: 41.0, VIX: 15.20, ATR: -0.0016, BBW: 0.03, Score: [-2, 0, 3], Dist: 2.24
2016-05-23, Orderly Decline, 5d%: -0.90%, MA20: -2.08, RSI: 44.8, VIX: 15.82, ATR: -0.0018, BBW: 0.03, Score: [-3, 0, 3], Dist: 2.45
2016-05-24, Trend Pullback, 5d%: +1.41%, MA20: -1.95, RSI: 57.6, VIX: 14.42, ATR: 0.0003, BBW: 0.03, Score: [-1, 1, 3], Dist: 3.00
2016-05-25, Steady Climb, 5d%: +2.10%, MA20: -1.29, RSI: 61.2, VIX: 13.90, ATR: 0.0031, BBW: 0.03, Score: [0, 1, 3], Dist: 2.24
2016-05-26, Steady Climb, 5d%: +2.45%, MA20: -0.36, RSI: 59.6, VIX: 13.43, ATR: 0.0060, BBW: 0.03, Score: [1, 1, 3], Dist: 1.41
2016-05-27, Steady Climb, 5d%: +2.28%, MA20: +0.28, RSI: 61.2, VIX: 13.12, ATR: 0.0056, BBW: 0.03, Score: [3, 1, 3], Dist: 1.41
2016-05-31, Steady Climb, 5d%: +2.39%, MA20: +0.85, RSI: 54.0, VIX: 14.19, ATR: 0.0055, BBW: 0.04, Score: [4, 1, 3], Dist: 2.24
2016-06-01, Steady Climb, 5d%: +1.12%, MA20: +1.60, RSI: 62.6, VIX: 14.20, ATR: 0.0024, BBW: 0.04, Score: [3, 1, 3], Dist: 1.41
2016-06-02, Steady Climb, 5d%: +0.70%, MA20: +2.07, RSI: 64.3, VIX: 13.63, ATR: 0.0012, BBW: 0.04, Score: [3, 1, 3], Dist: 1.41
2016-06-03, Steady Climb, 5d%: +0.43%, MA20: +2.38, RSI: 69.8, VIX: 13.47, ATR: 0.0015, BBW: 0.04, Score: [2, 2, 3], Dist: 1.41
2016-06-06, Steady Climb, 5d%: +0.49%, MA20: +2.51, RSI: 67.4, VIX: 13.65, ATR: 0.0004, BBW: 0.04, Score: [2, 2, 3], Dist: 1.41
2016-06-07, Steady Climb, 5d%: +0.72%, MA20: +2.82, RSI: 80.6, VIX: 14.05, ATR: 0.0012, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
2016-06-08, Steady Climb, 5d%: +0.94%, MA20: +3.11, RSI: 81.7, VIX: 14.08, ATR: 0.0014, BBW: 0.05, Score: [3, 2, 3], Dist: 1.73
